Image,Latitude,Longitude,Date
02595,-37.83559757705556,144.9562458647222,2017-02-18
02596,-37.83155257175,144.95437347294444,2017-02-18
02597,-37.84126144380556,144.9588382256111,2017-02-18
02598,-37.84041504355556,144.95844915030554,2017-02-18
02599,-37.83779425425,144.9572548143333,2017-02-18
02600,-37.83694910241667,144.95686779374998,2017-02-18
02601,-37.832474831194446,144.95481316219443,2017-02-18
02602,-37.84192747475,144.95918097858333,2017-02-18
02603,-37.83331913758334,144.95520398502777,2017-02-18
02604,-37.83551206516667,144.95620899875,2017-02-18
02605,-37.83635870602778,144.95659721630554,2017-02-18
02606,-37.831466407305555,144.9543306635,2017-02-18
02607,-37.840499677222226,144.95848646049998,2017-02-18
02608,-37.84134637705556,144.95887564958332,2017-02-18
02609,-37.83340348586111,144.95524255738889,2017-02-18
02610,-37.842007258694444,144.95923190797222,2017-02-18
02611,-37.832559461777784,144.9548512054722,2017-02-18
02612,-37.83686447213889,144.95682958755555,2017-02-18
02613,-37.83770980727778,144.95721593183333,2017-02-18
02614,-37.838975389805555,144.95779406658332,2017-02-18
02615,-37.839822995472225,144.95817862616664,2017-02-18
02616,-37.83180668327778,144.95449674225,2017-02-18
02617,-37.83264396816667,144.95488909944444,2017-02-18
02618,-37.838470799805556,144.9575628391111,2017-02-18
02619,-37.83762533844445,144.95717716258332,2017-02-18
02620,-37.833656282611116,144.9553583173611,2017-02-18
02621,-37.83449943669444,144.95574700788887,2017-02-18
02622,-37.83129506625,144.95424998080554,2017-02-18
02623,-37.836526190722225,144.9566759307222,2017-02-18
02624,-37.83568274875,144.9562835798611,2017-02-18
02625,-37.83787879066667,144.95729366052777,2017-02-18
02626,-37.837033590611114,144.95690660322222,2017-02-18
02627,-37.83424661172222,144.9556303158611,2017-02-18
02628,-37.84117642630556,144.95880006836109,2017-02-18
02629,-37.83508904116667,144.95601782227777,2017-02-18
02630,-37.840330638194445,144.95841153458332,2017-02-18
02631,-37.83999246166667,144.95825538661109,2017-02-18
02632,-37.83914457666667,144.95787082980556,2017-02-18
02633,-37.83433090280556,144.95566904408332,2017-02-18
02634,-37.84092308922222,144.9586807428333,2017-02-18
02635,-37.8334878095,144.9552809268611,2017-02-18
02636,-37.841765824388894,144.95908475841665,2017-02-18
02637,-37.83281286166667,144.9549672269722,2017-02-18
02638,-37.831972999111116,144.95457848799998,2017-02-18
02639,-37.83905985119445,144.95783243280553,2017-02-18
02640,-37.83990792638889,144.9582168838611,2017-02-18
02641,-37.84184794805556,144.9591303960833,2017-02-18
02642,-37.83357210113889,144.9553196484722,2017-02-18
02643,-37.84100750383334,144.9587200035,2017-02-18
02644,-37.83441505630556,144.9557081651111,2017-02-18
02645,-37.83205575216667,144.95461904038888,2017-02-18
02646,-37.83289744677778,144.95500585091665,2017-02-18
02647,-37.8313813525,144.95428968675,2017-02-18
02648,-37.83576785980556,144.95632183044444,2017-02-18
02649,-37.836610541666666,144.95671487263888,2017-02-18
02650,-37.837117918472224,144.95694567630554,2017-02-18
02651,-37.83796329505556,144.95733246041667,2017-02-18
02652,-37.84208697702778,144.95928299291666,2017-02-18
02653,-37.840246214416666,144.95837246127778,2017-02-18
02654,-37.83500582575,144.95597929680554,2017-02-18
02655,-37.841091689083335,144.9587602972222,2017-02-18
02656,-37.83416222527778,144.95559167775,2017-02-18
02657,-37.838217282777784,144.95744802863888,2017-02-18
02658,-37.83737152472222,144.95706214249998,2017-02-18
02659,-37.841515592250005,144.95895393799998,2017-02-18
02660,-37.84066914961112,144.9585639393611,2017-02-18
02661,-37.83619054808334,144.9565189185,2017-02-18
02662,-37.835342135472224,144.9561340886389,2017-02-18
02663,-37.8346684335,144.95582391797222,2017-02-18
02664,-37.833824936444444,144.95543545247222,2017-02-18
02665,-37.83315045741667,144.95512428749998,2017-02-18
02666,-37.83230651902778,144.95473484330554,2017-02-18
02667,-37.83965310622222,144.95810104819444,2017-02-18
02668,-37.83880684927778,144.9577159293611,2017-02-18
02669,-37.831722442,144.9544565909722,2017-02-18
02670,-37.833909118583335,144.9554744508889,2017-02-18
02671,-37.83475275347222,144.95586263405553,2017-02-18
02672,-37.83239049702778,144.95477419094442,2017-02-18
02673,-37.83323460513889,144.95516369802777,2017-02-18
02674,-37.83872391263889,144.95767848280553,2017-02-18
02675,-37.839568414805555,144.95806246975,2017-02-18
02676,-37.831637951333335,144.95441546616667,2017-02-18
02677,-37.83745630477778,144.9571000964722,2017-02-18
02678,-37.83830201777778,144.9574864268611,2017-02-18
02679,-37.840584523416666,144.95852475252778,2017-02-18
02680,-37.841431167222225,144.95891391530554,2017-02-18
02681,-37.83102019733334,144.95421233297222,2017-02-18
02682,-37.83542675983333,144.95617192997221,2017-02-18
02683,-37.83627494975,144.95655765241665,2017-02-18
02684,-37.833066011750006,144.95508511533333,2017-02-18
02685,-37.83222276422222,144.95469564405553,2017-02-18
02686,-37.834921426,144.95594044016664,2017-02-18
02687,-37.834077936305555,144.9555525146111,2017-02-18
02688,-37.835852732666666,144.95636048133332,2017-02-18
02689,-37.83939925552778,144.9579859607222,2017-02-18
02690,-37.83669518202778,144.95675329388888,2017-02-18
02691,-37.83855497761111,144.95760171730555,2017-02-18
02692,-37.84159932508334,144.95899628230555,2017-02-18
02693,-37.840753666000005,144.9586033962222,2017-02-18
02694,-37.83813246175,144.95740961044444,2017-02-18
02695,-37.83728689813889,144.95702372788887,2017-02-18
02696,-37.836106232944445,144.95647963588888,2017-02-18
02697,-37.83931446175,144.95794746366664,2017-02-18
02698,-37.83525768169444,144.95609567938888,2017-02-18
02699,-37.840161558944445,144.9583332023611,2017-02-18
02700,-37.83120243241667,144.954211459,2017-02-18
02701,-37.84083841238889,144.95864211199998,2017-02-18
02702,-37.841682517083335,144.95904023213888,2017-02-18
02703,-37.83720233688889,144.95698487502776,2017-02-18
02704,-37.83804780730556,144.95737108330553,2017-02-18
02705,-37.84007700541667,144.95829410758333,2017-02-18
02706,-37.83517332472223,144.95605695130556,2017-02-18
02707,-37.839229470750006,144.9579092138611,2017-02-18
02708,-37.83602195441667,144.9564394193611,2017-02-18
02709,-37.83111444275001,144.95419521225,2017-02-18
02710,-37.83213909886111,144.95465712016664,2017-02-18
02711,-37.83298178341667,144.95504534938888,2017-02-18
02712,-37.83399359063889,144.95551327524998,2017-02-18
02713,-37.83483706469445,144.95590158427777,2017-02-18
02714,-37.83863951944445,144.95764022080556,2017-02-18
02715,-37.83677996758333,144.95679144994443,2017-02-18
02716,-37.839483892416666,144.95802418541666,2017-02-18
02717,-37.835937462555556,144.9563995034722,2017-02-18
02718,-37.75621880686111,144.7032289263611,2017-01-31
02719,-37.88730116119444,144.68116599966666,2017-01-31
02720,-37.757110709694444,144.703072946,2017-01-31
02721,-37.88640936297222,144.6813157607222,2017-01-31
02722,-37.81453209008333,144.69440533383334,2017-01-31
02723,-37.876143995305554,144.682979598,2017-01-31
02724,-37.865275947861115,144.68492497175,2017-01-31
02725,-37.813640532916665,144.69454721725,2017-01-31
02726,-37.87525038719445,144.683128733,2017-01-31
02727,-37.86616606925,144.68475788686112,2017-01-31
02728,-37.80364642997222,144.69612511708334,2017-01-31
02729,-37.85767347541667,144.68633836241668,2017-01-31
02730,-37.80275319161111,144.6962561487778,2017-01-31
02731,-37.858562625750004,144.68617890011112,2017-01-31
02732,-37.83585021166667,144.69070945794445,2017-01-31
02733,-37.78891563083333,144.6983937343611,2017-01-31
02734,-37.774801952333334,144.7004755867222,2017-01-31
02735,-37.789806980444446,144.69825426825,2017-01-31
02736,-37.83496027475,144.69088880905556,2017-01-31
02737,-37.77390763947222,144.7006010196111,2017-01-31
02738,-37.791228673055556,144.69800211880556,2017-01-31
02739,-37.79034115969444,144.69817004366666,2017-01-31
02740,-37.83059929372222,144.6916274981389,2017-01-31
02741,-37.829712838750005,144.69181606005557,2017-01-31
02742,-37.75380767852778,144.70365314141665,2017-01-31
02743,-37.8707099555,144.68392831202777,2017-01-31
02744,-37.87160183733334,144.68378143719445,2017-01-31
02745,-37.752915393583336,144.70380631066666,2017-01-31
02746,-37.74916902977778,144.70199775044443,2017-01-31
02747,-37.81835985852778,144.6937523871389,2017-01-31
02748,-37.74423558647222,144.70061738574998,2017-01-31
02749,-37.748368918333334,144.70148251191665,2017-01-31
02750,-37.745136850583336,144.70054688083331,2017-01-31
02751,-37.81747120141667,144.69392832477777,2017-01-31
02752,-37.83807349297223,144.69025920025,2017-01-31
02753,-37.832560077833335,144.6913181587778,2017-01-31
02754,-37.83896095141667,144.69007464408332,2017-01-31
02755,-37.83166703672222,144.69143879519444,2017-01-31
02756,-37.843754338361116,144.6890768918889,2017-01-31
02757,-37.84464027544445,144.68888971486112,2017-01-31
02758,-37.78337754480555,144.69923202647223,2017-01-31
02759,-37.825524622972225,144.69255842283334,2017-01-31
02760,-37.784270770638884,144.69909985941666,2017-01-31
02761,-37.82641529377778,144.69240147050002,2017-01-31
02762,-37.80525111955555,144.6958595136111,2017-01-31
02763,-37.85606760652778,144.68662793266668,2017-01-31
02764,-37.804360074972216,144.6960121691389,2017-01-31
02765,-37.85696003244445,144.68646696036112,2017-01-31
02766,-37.81292752458333,144.69466193755557,2017-01-31
02767,-37.82195634219445,144.69317999533334,2017-01-31
02768,-37.86687768633333,144.68462130713888,2017-01-31
02769,-37.81203569225,144.69480340005555,2017-01-31
02770,-37.822849169861115,144.69302626986112,2017-01-31
02771,-37.86776954255556,144.68445611897224,2017-01-31
02772,-37.761746036666665,144.70228180783332,2017-01-31
02773,-37.88176890675,144.68206532305555,2017-01-31
02774,-37.76263809272222,144.70215339858333,2017-01-31
02775,-37.880876448222224,144.68221180516665,2017-01-31
02776,-37.88034118,144.68230196755556,2017-01-31
02777,-37.76406734111111,144.7019514244722,2017-01-31
02778,-37.879447926472224,144.682456885,2017-01-31
02779,-37.76317389397222,144.70208084733332,2017-01-31
02780,-37.742002324805554,144.70096221375,2017-01-31
02781,-37.741109072111115,144.7010956886111,2017-01-31
02782,-37.78123359747222,144.69955088491668,2017-01-31
02783,-37.84277932975,144.68928060302778,2017-01-31
02784,-37.84189114708334,144.68946357975,2017-01-31
02785,-37.782126083416664,144.6994137293611,2017-01-31
02786,-37.84588117636111,144.688628288,2017-01-31
02787,-37.86024854991667,144.68587096344444,2017-01-31
02788,-37.79856110958333,144.69689112055556,2017-01-31
02789,-37.84676699988889,144.68843350172222,2017-01-31
02790,-37.859362277833334,144.6860332623889,2017-01-31
02791,-37.79766731866666,144.6970314933889,2017-01-31
02792,-37.775786009638885,144.70033846355554,2017-01-31
02793,-37.77668054825,144.70021363838887,2017-01-31
02794,-37.75862575280556,144.7028077552222,2017-01-31
02795,-37.89265581413889,144.6801263335,2017-01-31
02796,-37.76916700686111,144.70125647155555,2017-01-31
02797,-37.75773468044444,144.7029650546111,2017-01-31
02798,-37.891755426083336,144.6800582636111,2017-01-31
02799,-37.77006186394444,144.7011343446389,2017-01-31
02800,-37.87730092341667,144.68278156316666,2017-01-31
02801,-37.747271448,144.7008887738889,2017-01-31
02802,-37.81974800936111,144.6934802727222,2017-01-31
02803,-37.74639264577778,144.70064919402776,2017-01-31
02804,-37.878194534555554,144.68263839341665,2017-01-31
02805,-37.81888878966667,144.69361173869444,2017-01-31
02806,-37.872137471694444,144.6836927855,2017-01-31
02807,-37.82490135933334,144.69266693,2017-01-31
02808,-37.873025494833335,144.68351942897223,2017-01-31
02809,-37.82400943805556,144.6928234165,2017-01-31
02810,-37.76719781363889,144.70152327005553,2017-01-31
02811,-37.88239338338889,144.68196640399998,2017-01-31
02812,-37.89374469488889,144.68025374533332,2017-01-31
02813,-37.76809300522222,144.70140169475,2017-01-31
02814,-37.88328590230556,144.68182914030555,2017-01-31
02815,-37.777752260916664,144.70006229288887,2017-01-31
02816,-37.77864505363889,144.6999332616111,2017-01-31
02817,-37.85099297455556,144.68754331677778,2017-01-31
02818,-37.806056884166665,144.69576057694445,2017-01-31
02819,-37.793378812499995,144.69770442547224,2017-01-31
02820,-37.85188476522222,144.68738165044445,2017-01-31
02821,-37.80694929516666,144.69561952830557,2017-01-31
02822,-37.792483561055555,144.6978443088611,2017-01-31
02823,-37.83727409022222,144.69042199291667,2017-01-31
02824,-37.83638418825,144.69060082783335,2017-01-31
02825,-37.743611188694445,144.70070913863887,2017-01-31
02826,-37.74271727938889,144.70084953077776,2017-01-31
02827,-37.88783673513889,144.68107959363888,2017-01-31
02828,-37.7547901965,144.70347969266666,2017-01-31
02829,-37.888729678055554,144.6809433019722,2017-01-31
02830,-37.755682674527776,144.7033232829722,2017-01-31
02831,-37.74789090322222,144.70098257933333,2017-01-31
02832,-37.74594530838889,144.70059340605553,2017-01-31
02833,-37.8615849775,144.6856313530278,2017-01-31
02834,-37.81667024677778,144.69406334475,2017-01-31
02835,-37.74859398536111,144.70166991633332,2017-01-31
02836,-37.8624681345,144.68540428655555,2017-01-31
02837,-37.817560278638894,144.69391286447222,2017-01-31
02838,-37.74504654594445,144.7005488674722,2017-01-31
02839,-37.83958208655556,144.68994332294446,2017-01-31
02840,-37.83086638519445,144.69157977227778,2017-01-31
02841,-37.83869481680556,144.6901304515,2017-01-31
02842,-37.831756438000006,144.69142576013888,2017-01-31
02843,-37.799899221694446,144.69668186686113,2017-01-31
02844,-37.79900807288889,144.6968217546111,2017-01-31
02845,-37.827217055888894,144.69226020902778,2017-01-31
02846,-37.779717558416664,144.69977757661113,2017-01-31
02847,-37.78061009183333,144.69964609791668,2017-01-31
02848,-37.82632619427778,144.69241702625,2017-01-31
02849,-37.84903196347222,144.68793289775002,2017-01-31
02850,-37.79462901005555,144.69750753663888,2017-01-31
02851,-37.84992174416667,144.6877322266111,2017-01-31
02852,-37.79373669419444,144.6976463448611,2017-01-31
02853,-37.811411859749995,144.69490693225,2017-01-31
02854,-37.87409241161111,144.68332337466666,2017-01-31
02855,-37.82365249744445,144.6928847561111,2017-01-31
02856,-37.81230312975,144.69476081391667,2017-01-31
02857,-37.87498276725,144.6831723778611,2017-01-31
02858,-37.82275979175,144.69304191852777,2017-01-31
02859,-37.76523002063889,144.70178887075,2017-01-31
02860,-37.76612437405556,144.70166861605554,2017-01-31
02861,-37.890684362222224,144.68016704166666,2017-01-31
02862,-37.77041967363889,144.7010850833333,2017-01-31
02863,-37.889864923333334,144.6806264835,2017-01-31
02864,-37.771314297055554,144.70096229816664,2017-01-31
02865,-37.87605456888889,144.68299358891664,2017-01-31
02866,-37.82168851780556,144.6932237888611,2017-01-31
02867,-37.86554317694445,144.68487425019444,2017-01-31
02868,-37.87694579313889,144.68284573002776,2017-01-31
02869,-37.82079698463889,144.69337912908333,2017-01-31
02870,-37.864651216611115,144.68504065575002,2017-01-31
02871,-37.847120952194444,144.68835189972222,2017-01-31
02872,-37.79659469827778,144.69719915508333,2017-01-31
02873,-37.848006449,144.68814172072223,2017-01-31
02874,-37.79570187019444,144.6973383358889,2017-01-31
02875,-37.78900494322222,144.6983801628889,2017-01-31
02876,-37.77453354122222,144.70051317494443,2017-01-31
02877,-37.78811169697222,144.69851611813888,2017-01-31
02878,-37.77542819888889,144.70038930013888,2017-01-31
02879,-37.85233045938889,144.68730250894444,2017-01-31
02880,-37.85322173688889,144.6871409972778,2017-01-31
02881,-37.84118057105556,144.68961131208334,2017-01-31
02882,-37.84029270777778,144.68979935869444,2017-01-31
02883,-37.87079910641667,144.6839135455278,2017-01-31
02884,-37.80917956286111,144.6952610961389,2017-01-31
02885,-37.869909292083335,144.68407008872222,2017-01-31
02886,-37.80828733111111,144.6954041471389,2017-01-31
02887,-37.810608549777776,144.69503528447223,2017-01-31
02888,-37.86848310980555,144.68432342916668,2017-01-31
02889,-37.809715056555554,144.6951769406111,2017-01-31
02890,-37.86937474325,144.68416519708333,2017-01-31
02891,-37.76014250633333,144.70255400894445,2017-01-31
02892,-37.89311048808333,144.68015614205555,2017-01-31
02893,-37.88408897975,144.6817039988333,2017-01-31
02894,-37.76103381913889,144.70240410155554,2017-01-31
02895,-37.89389471788889,144.68053168697222,2017-01-31
02896,-37.88319669602778,144.68184291477777,2017-01-31
02897,-37.78498654175,144.69899433847223,2017-01-31
02898,-37.78587925866667,144.69885364763888,2017-01-31
02899,-37.807573605416664,144.69551920891666,2017-01-31
02900,-37.854464518,144.68691303752777,2017-01-31
02901,-37.791677394527774,144.69795135538888,2017-01-31
02902,-37.80668132811111,144.6956603308611,2017-01-31
02903,-37.85535415625,144.68675646883332,2017-01-31
02904,-37.79257310575,144.69783007266668,2017-01-31
02905,-37.772387338444446,144.70081178633333,2017-01-31
02906,-37.83380366461111,144.69109353122224,2017-01-31
02907,-37.832914996527784,144.69125040741667,2017-01-31
02908,-37.77328160186111,144.7006878699722,2017-01-31
02909,-37.750181636444445,144.70291546375,2017-01-31
02910,-37.74949520347222,144.7021930284722,2017-01-31
02911,-37.889353386555555,144.68083418719442,2017-01-31
02912,-37.888461807249996,144.68098447833333,2017-01-31
02913,-37.76379921652778,144.70199061452777,2017-01-31
02914,-37.76469334852778,144.70186248944444,2017-01-31
02915,-37.75184547736111,144.70399384363887,2017-01-31
02916,-37.750969986638886,144.70383767633334,2017-01-31
02917,-37.82864367130556,144.69201030716667,2017-01-31
02918,-37.82775182741667,144.69216726783333,2017-01-31
02919,-37.8459697085,144.68860862222223,2017-01-31
02920,-37.80203824302777,144.69635835530556,2017-01-31
02921,-37.85998349258333,144.6859212551111,2017-01-31
02922,-37.84508341188889,144.6887967756389,2017-01-31
02923,-37.80114604552777,144.69649187744446,2017-01-31
02924,-37.86087250005556,144.6857589473611,2017-01-31
02925,-37.78659394466666,144.69874658055556,2017-01-31
02926,-37.78748746161111,144.69861200083335,2017-01-31
02927,-37.758536597083335,144.70282334866667,2017-01-31
02928,-37.769435483416665,144.7012194729722,2017-01-31
02929,-37.885696199916666,144.68143597575,2017-01-31
02930,-37.75942858988889,144.70267620983333,2017-01-31
02931,-37.76854072122222,144.70134233119444,2017-01-31
02932,-37.884804219972224,144.68159131863888,2017-01-31
02933,-37.81613594713889,144.69414927308333,2017-01-31
02934,-37.86297266816667,144.68523116941668,2017-01-31
02935,-37.81524540497222,144.6942932403611,2017-01-31
02936,-37.86385451994445,144.68523762419446,2017-01-31
02937,-37.79364733722222,144.6976610310278,2017-01-31
02938,-37.84983215941667,144.68774690416666,2017-01-31
02939,-37.794539493833334,144.6975211535278,2017-01-31
02940,-37.848943953222225,144.68795856797223,2017-01-31
02941,-37.7806991735,144.69963267633332,2017-01-31
02942,-37.82623709319445,144.69243248411112,2017-01-31
02943,-37.827127867305556,144.69227600877778,2017-01-31
02944,-37.779806928944446,144.69976423305556,2017-01-31
02945,-37.766213766861114,144.70165619652778,2017-01-31
02946,-37.765319448722224,144.70177637488888,2017-01-31
02947,-37.82267036025,144.6930574488611,2017-01-31
02948,-37.87489365086111,144.68318716847222,2017-01-31
02949,-37.812214003916665,144.69477496563889,2017-01-31
02950,-37.82356321280556,144.69290041444444,2017-01-31
02951,-37.874003458805554,144.6833394155,2017-01-31
02952,-37.811322648499996,144.69492127975,2017-01-31
02953,-37.81764931066667,144.69389701205557,2017-01-31
02954,-37.862552921500004,144.68536741108335,2017-01-31
02955,-37.74495658752778,144.70055224613887,2017-01-31
02956,-37.74851694758333,144.70161148305556,2017-01-31
02957,-37.74585572066667,144.7005828206111,2017-01-31
02958,-37.816759162638895,144.69404824583333,2017-01-31
02959,-37.86167402861111,144.68561502519444,2017-01-31
02960,-37.74779708411111,144.70098866491665,2017-01-31
02961,-37.79909741233333,144.69680768569444,2017-01-31
02962,-37.79998810311111,144.69666827358333,2017-01-31
02963,-37.83184602575,144.69141420202777,2017-01-31
02964,-37.83878354155556,144.69011202444446,2017-01-31
02965,-37.830955302722224,144.69156348,2017-01-31
02966,-37.83967078794445,144.68992517530555,2017-01-31
02967,-37.84038152538889,144.68978097533335,2017-01-31
02968,-37.841269356472225,144.6895927683889,2017-01-31
02969,-37.85331070913889,144.6871254506389,2017-01-31
02970,-37.85241937213889,144.68728599797223,2017-01-31
02971,-37.80837650130555,144.69538947080557,2017-01-31
02972,-37.86999807711111,144.68405349202777,2017-01-31
02973,-37.80926884430555,144.69524718413888,2017-01-31
02974,-37.87088828575,144.6838990641111,2017-01-31
02975,-37.864561714000004,144.68505770641667,2017-01-31
02976,-37.820708674222224,144.69339861394445,2017-01-31
02977,-37.876857164583335,144.68286301427776,2017-01-31
02978,-37.86545407675,144.68489091858333,2017-01-31
02979,-37.8215993565,144.69323927147224,2017-01-31
02980,-37.875965177472224,144.6830081689722,2017-01-31
02981,-37.771403708277774,144.70095004855554,2017-01-31
02982,-37.88994597038889,144.68057746297222,2017-01-31
02983,-37.770509187222224,144.70107310994445,2017-01-31
02984,-37.890771423055554,144.6801350551111,2017-01-31
02985,-37.77551766502778,144.70037686694442,2017-01-31
02986,-37.78820099136111,144.69850190541666,2017-01-31
02987,-37.77462300758333,144.700500482,2017-01-31
02988,-37.78909426219444,144.69836635377777,2017-01-31
02989,-37.79561255297222,144.69735253344444,2017-01-31
02990,-37.84791800897222,144.68816525925,2017-01-31
02991,-37.79650528763889,144.69721268375,2017-01-31
02992,-37.84703250147223,144.68837258344445,2017-01-31
02993,-37.83282616397223,144.6912670636389,2017-01-31
02994,-37.773371034166665,144.70067532066665,2017-01-31
02995,-37.77247678375,144.70079925502776,2017-01-31
02996,-37.83371499313889,144.69111015169446,2017-01-31
02997,-37.88855107227778,144.68097039,2017-01-31
02998,-37.889441579305554,144.6808118254722,2017-01-31
02999,-37.749575762166664,144.70224427627775,2017-01-31
03000,-37.75024228997222,144.70299919077777,2017-01-31
03001,-37.88310742986111,144.68185662769443,2017-01-31
03002,-37.89387814430555,144.6804158776389,2017-01-31
03003,-37.760944825694445,144.70242012258333,2017-01-31
03004,-37.883999789916665,144.68171797516666,2017-01-31
03005,-37.89301931158333,144.68015087038887,2017-01-31
03006,-37.76005338063889,144.70256925216665,2017-01-31
03007,-37.86946394847222,144.68414933058332,2017-01-31
03008,-37.80980433711111,144.6951627499722,2017-01-31
03009,-37.86857236725,144.68430763969445,2017-01-31
03010,-37.81069792305555,144.6950213363889,2017-01-31
03011,-37.792662715249996,144.69781586475,2017-01-31
03012,-37.85544317863889,144.686740071,2017-01-31
03013,-37.806770639777774,144.6956467551111,2017-01-31
03014,-37.79176710836111,144.69794287108334,2017-01-31
03015,-37.85455330819445,144.68689656658333,2017-01-31
03016,-37.80766283269444,144.695504959,2017-01-31
03017,-37.78578997058333,144.69886684325002,2017-01-31
03018,-37.78489701983333,144.69900720658333,2017-01-31
03019,-37.787398395555556,144.69862535747222,2017-01-31
03020,-37.78650458083333,144.69876024497222,2017-01-31
03021,-37.86096175388889,144.68574282752778,2017-01-31
03022,-37.80123518261111,144.69647878658333,2017-01-31
03023,-37.845172130583336,144.68877858833335,2017-01-31
03024,-37.860071818444446,144.6859041839722,2017-01-31
03025,-37.80212758447222,144.69634503977778,2017-01-31
03026,-37.846058201944444,144.68858874541667,2017-01-31
03027,-37.86394388777778,144.68522113072223,2017-01-31
03028,-37.81533448272222,144.69427891436112,2017-01-31
03029,-37.863055625027776,144.6852740307222,2017-01-31
03030,-37.81622500538889,144.6941351423889,2017-01-31
03031,-37.884714876416666,144.68160620163889,2017-01-31
03032,-37.768451298277775,144.70135433669444,2017-01-31
03033,-37.75933930591667,144.7026907221111,2017-01-31
03034,-37.88560701708333,144.68145118880554,2017-01-31
03035,-37.76934598002778,144.70123165113887,2017-01-31
03036,-37.758447488916666,144.70283923674998,2017-01-31
03037,-37.751051890583334,144.70388503608334,2017-01-31
03038,-37.75193480261111,144.70397997375,2017-01-31
03039,-37.764782846083335,144.70185031288887,2017-01-31
03040,-37.763888567083335,144.70197719716666,2017-01-31
03041,-37.82766256377778,144.692182188,2017-01-31
03042,-37.828554583805555,144.6920264718611,2017-01-31
03043,-37.829624231083336,144.69183517861111,2017-01-31
03044,-37.83051019913889,144.69164302508332,2017-01-31
03045,-37.790252093861106,144.6981847324722,2017-01-31
03046,-37.79113937127777,144.69801690430555,2017-01-31
03047,-37.871512573833336,144.68379612711112,2017-01-31
03048,-37.753004606055555,144.7037907676111,2017-01-31
03049,-37.75389693966667,144.70363743983333,2017-01-31
03050,-37.87062078458333,144.6839434895278,2017-01-31
03051,-37.86625507158333,144.68474076372223,2017-01-31
03052,-37.875339689305555,144.68311458766667,2017-01-31
03053,-37.81372965008333,144.69453296822223,2017-01-31
03054,-37.865364993111115,144.6849080710278,2017-01-31
03055,-37.87623345083333,144.6829662757222,2017-01-31
03056,-37.81462124130555,144.69439123094446,2017-01-31
03057,-37.886320263222224,144.68133086883333,2017-01-31
03058,-37.75702151413889,144.70308852419444,2017-01-31
03059,-37.8872120055,144.68118144497222,2017-01-31
03060,-37.75612951238889,144.70324469169444,2017-01-31
03061,-37.773818169638886,144.70061319938887,2017-01-31
03062,-37.78971795533333,144.69826839355557,2017-01-31
03063,-37.835049027500006,144.6908717250278,2017-01-31
03064,-37.774712460833335,144.70048793177776,2017-01-31
03065,-37.83593928902778,144.69069117241668,2017-01-31
03066,-37.78882628375,144.69840699561112,2017-01-31
03067,-37.85865161205556,144.6861631771389,2017-01-31
03068,-37.80284262786111,144.69624328883333,2017-01-31
03069,-37.8577624415,144.6863220371389,2017-01-31
03070,-37.80373572533333,144.6961121575,2017-01-31
03071,-37.857049291694445,144.68645174811112,2017-01-31
03072,-37.80444909958333,144.69599605605555,2017-01-31
03073,-37.85615674591667,144.68661113077778,2017-01-31
03074,-37.805340705388886,144.69584881580556,2017-01-31
03075,-37.82650437875,144.69238581786112,2017-01-31
03076,-37.78418159094444,144.69911384516666,2017-01-31
03077,-37.825613711972224,144.69254292619445,2017-01-31
03078,-37.78328817305555,144.6992455416389,2017-01-31
03079,-37.88078719888889,144.68222653241665,2017-01-31
03080,-37.76254879486111,144.70216566713887,2017-01-31
03081,-37.88167989386111,144.68208088294443,2017-01-31
03082,-37.761656927,144.70229618144444,2017-01-31
03083,-37.86785877552778,144.68443896422224,2017-01-31
03084,-37.82293845563889,144.6930105521111,2017-01-31
03085,-37.81212483416667,144.69478908716667,2017-01-31
03086,-37.866966769083334,144.68460443930556,2017-01-31
03087,-37.82204553072223,144.69316522413888,2017-01-31
03088,-37.813016710999996,144.69464788341668,2017-01-31
03089,-37.74522696294444,144.70054688627778,2017-01-31
03090,-37.81738215875,144.69394361730556,2017-01-31
03091,-37.74844180130555,144.70154862963886,2017-01-31
03092,-37.81827139005556,144.69377366833334,2017-01-31
03093,-37.7443256235,144.7006054683611,2017-01-31
03094,-37.749241518472225,144.70206858425,2017-01-31
03095,-37.8445516315,144.68890837272224,2017-01-31
03096,-37.84366575616667,144.68909526655557,2017-01-31
03097,-37.831577955250005,144.69145313038888,2017-01-31
03098,-37.838872236111115,144.69009332680557,2017-01-31
03099,-37.83247121111111,144.6913335461111,2017-01-31
03100,-37.83798471563889,144.69027740544445,2017-01-31
03101,-37.776769920805556,144.70020140002777,2017-01-31
03102,-37.77587550491666,144.70032572822223,2017-01-31
03103,-37.797577928694444,144.69704572505555,2017-01-31
03104,-37.85927348413889,144.68604970255555,2017-01-31
03105,-37.84667851733334,144.68845378491667,2017-01-31
03106,-37.79847172175,144.6969050416389,2017-01-31
03107,-37.86016016916667,144.68588720227777,2017-01-31
03108,-37.84579261808334,144.68864789375002,2017-01-31
03109,-37.818800853333336,144.69363698397223,2017-01-31
03110,-37.746482392333334,144.70065942866665,2017-01-31
03111,-37.87810474675,144.68265059055554,2017-01-31
03112,-37.81967154813889,144.6934217393889,2017-01-31
03113,-37.87721211430556,144.6827966483611,2017-01-31
03114,-37.74735563108334,144.70092091816664,2017-01-31
03115,-37.7701513455,144.70112208352776,2017-01-31
03116,-37.89184532577778,144.68006541930555,2017-01-31
