Image,Write Pixel,Black Pixel
AdpG_00581-3,0.038851873884592505,0.9611481261154075
AdpG_00582-1,0.07059488399762047,0.9294051160023795
AdpG_00582-2,0.04524687685901249,0.9547531231409875
AdpG_00582-3,0.06649018441403927,0.9335098155859607
AdpG_00583-1,0.06804283164782868,0.9319571683521714
AdpG_00583-2,0.04540749553837002,0.95459250446163
AdpG_00583-3,0.05908387864366448,0.9409161213563355
AdpG_00584-1,0.051112433075550266,0.9488875669244498
AdpG_00584-2,0.08058298631766805,0.919417013682332
AdpG_00584-3,0.10311124330755503,0.8968887566924449
AdpG_00585-1,0.073837001784652,0.926162998215348
AdpG_00585-2,0.08803093396787627,0.9119690660321237
AdpG_00585-3,0.05293277810826889,0.9470672218917311
AdpG_00586-1,0.058274836406900656,0.9417251635930993
AdpG_00586-2,0.14535990481856037,0.8546400951814397
AdpG_00586-3,0.05656157049375372,0.9434384295062462
AdpG_00587-1,0.012593694229625222,0.9874063057703748
AdpG_00587-2,0.008691255205234978,0.991308744794765
AdpG_00587-3,0.19004164187983344,0.8099583581201666
AdpG_00588-1,0.14443783462224866,0.8555621653777513
AdpG_00588-2,0.019042236763831055,0.9809577632361689
AdpG_00588-3,0.04486615110053539,0.9551338488994646
AdpG_00589-1,0.02747174301011303,0.972528256989887
AdpG_00589-2,0.03298631766805473,0.9670136823319453
AdpG_00589-3,0.02861392028554432,0.9713860797144557
AdpG_00590-1,0.09866745984533017,0.9013325401546698
AdpG_00590-2,0.15776323616894705,0.842236763831053
AdpG_00590-3,0.18108268887566925,0.8189173111243307
AdpG_00591-1,0.01271861986912552,0.9872813801308745
AdpG_00591-2,0.012254610350981559,0.9877453896490185
AdpG_00591-3,0.012914931588340273,0.9870850684116598
AdpG_00592-1,0.08207614515169542,0.9179238548483046
AdpG_00592-2,0.017697798929208804,0.9823022010707912
AdpG_00592-3,0.023236168947055325,0.9767638310529447
AdpG_00593-1,0.00793575252825699,0.992064247471743
AdpG_00593-2,0.04276026174895895,0.957239738251041
AdpG_00593-3,0.004449732302201071,0.995550267697799
AdpG_00594-1,0.003075550267697799,0.9969244497323022
AdpG_00594-2,0.0257703747769185,0.9742296252230815
AdpG_00594-3,0.12242712671029149,0.8775728732897086
AdpG_00595-1,0.031624033313503865,0.9683759666864962
AdpG_00595-2,0.0212849494348602,0.9787150505651399
AdpG_00595-3,0.018471148126115406,0.9815288518738846
AdpG_00596-1,0.044711481261154075,0.9552885187388459
AdpG_00596-2,0.042944675788221295,0.9570553242117787
AdpG_00596-3,0.03260559190957763,0.9673944080904223
AdpG_00597-1,0.22212968471148126,0.7778703152885187
AdpG_00597-2,0.08286139202855443,0.9171386079714455
AdpG_00597-3,0.1287269482450922,0.8712730517549078
AdpG_00598-1,0.06074360499702558,0.9392563950029744
AdpG_00598-2,0.16963712076145152,0.8303628792385485
AdpG_00598-3,0.03793575252825699,0.962064247471743
AdpG_00599-1,0.16852468768590126,0.8314753123140988
AdpG_00599-2,0.10809637120761452,0.8919036287923855
AdpG_00599-3,0.19220107079119572,0.8077989292088043
AdpG_00600-1,0.1697263533610946,0.8302736466389053
AdpG_00600-2,0.11719214753123142,0.8828078524687686
AdpG_00600-3,0.0770553242117787,0.9229446757882213
AdpG_00601-1,0.10554431885782273,0.8944556811421773
AdpG_00601-2,0.013176680547293278,0.9868233194527067
AdpG_00601-3,0.08000594883997621,0.9199940511600238
AdpG_00602-1,0.04959547888161808,0.9504045211183819
AdpG_00602-2,0.08233194527067222,0.9176680547293278
AdpG_00602-3,0.0660083283759667,0.9339916716240333
AdpG_00603-1,0.24353955978584177,0.7564604402141583
AdpG_00603-2,0.04459250446162998,0.95540749553837
AdpG_00603-3,0.037233789411064845,0.9627662105889352
AdpG_00604-1,0.016049970255800117,0.9839500297441999
AdpG_00604-2,0.021891731112433074,0.978108268887567
AdpG_00604-3,0.03302795954788816,0.9669720404521118
AdpG_00605-1,0.17548483045806068,0.8245151695419393
AdpG_00605-2,0.019196906603212372,0.9808030933967876
AdpG_00605-3,0.05388459250446163,0.9461154074955384
AdpG_00606-1,0.1715526472337894,0.8284473527662106
AdpG_00606-2,0.04780487804878049,0.9521951219512195
AdpG_00606-3,0.18698988697204044,0.8130101130279596
AdpG_00607-1,0.03395597858417609,0.9660440214158239
AdpG_00607-2,0.07047590719809638,0.9295240928019036
AdpG_00607-3,0.07455681142177276,0.9254431885782273
AdpG_00608-1,0.08138013087447947,0.9186198691255205
AdpG_00608-2,0.11010707911957168,0.8898929208804283
AdpG_00608-3,0.1422070196311719,0.8577929803688281
AdpG_00609-1,0.1421713265913147,0.8578286734086853
AdpG_00609-2,0.11953004164187983,0.8804699583581201
AdpG_00609-3,0.0619214753123141,0.9380785246876859
AdpG_00610-1,0.06697204045211184,0.9330279595478882
AdpG_00610-2,0.004485425342058299,0.9955145746579417
AdpG_00610-3,0.08196311719214754,0.9180368828078525
AdpG_00611-1,0.0453837001784652,0.9546162998215348
AdpG_00611-2,0.04073170731707317,0.9592682926829268
AdpG_00611-3,0.08225461035098156,0.9177453896490184
AdpG_00612-1,0.03407495538370018,0.9659250446162998
AdpG_00612-2,0.03259369422962522,0.9674063057703748
AdpG_00612-3,0.04062462819750149,0.9593753718024985
AdpG_00613-1,0.012117787031528852,0.9878822129684711
AdpG_00613-2,0.011624033313503868,0.9883759666864962
AdpG_00613-3,0.034027364663890544,0.9659726353361094
AdpG_00614-1,0.1566627007733492,0.8433372992266508
AdpG_00614-2,0.09885782272456871,0.9011421772754313
AdpG_00614-3,0.11770969660916121,0.8822903033908388
AdpG_00615-1,0.20237953599048186,0.7976204640095181
AdpG_00615-2,0.18097560975609756,0.8190243902439025
AdpG_00615-3,0.18082688875669245,0.8191731112433076
AdpG_00616-1,0.13630577037477692,0.863694229625223
AdpG_00616-2,0.13712076145151694,0.862879238548483
AdpG_00616-3,0.044765020820939916,0.9552349791790601
AdpG_00617-1,0.003503866745984533,0.9964961332540154
AdpG_00617-2,0.008221296847114812,0.9917787031528852
AdpG_00617-3,0.11355145746579418,0.8864485425342058
AdpG_00618-1,0.1387150505651398,0.8612849494348602
AdpG_00618-2,0.12688280785246878,0.8731171921475313
AdpG_00618-3,0.13770969660916121,0.8622903033908388
AdpG_00619-1,0.039274241522903035,0.960725758477097
AdpG_00619-2,0.06731707317073171,0.9326829268292682
AdpG_00619-3,0.04662105889351576,0.9533789411064842
AdpG_00620-1,0.02329565734681737,0.9767043426531826
AdpG_00620-2,0.033022010707911956,0.966977989292088
AdpG_00620-3,0.0433313503866746,0.9566686496133254
AdpG_00621-1,0.12997025580011898,0.870029744199881
AdpG_00621-2,0.20125520523497917,0.7987447947650208
AdpG_00621-3,0.13225461035098157,0.8677453896490184
AdpG_00622-1,0.11252230814991077,0.8874776918500893
AdpG_00622-2,0.030362879238548482,0.9696371207614515
AdpG_00622-3,0.04904223676383105,0.950957763236169
AdpG_00623-1,0.0398691255205235,0.9601308744794765
AdpG_00623-2,0.016627007733491968,0.983372992266508
AdpG_00623-3,0.04917311124330755,0.9508268887566924
AdpG_00624-1,0.17969660916121355,0.8203033908387865
AdpG_00624-2,0.21697204045211183,0.7830279595478882
AdpG_00624-3,0.182558001189768,0.8174419988102319
AdpG_00625-1,0.016805472932778107,0.9831945270672219
AdpG_00625-2,0.021082688875669244,0.9789173111243308
AdpG_00625-3,0.0221772754312909,0.9778227245687091
AdpG_00626-1,0.03565139797739441,0.9643486020226056
AdpG_00626-2,0.03532421177870315,0.9646757882212968
AdpG_00626-3,0.022260559190957763,0.9777394408090423
AdpG_00627-1,0.02453896490184414,0.9754610350981558
AdpG_00627-2,0.011362284354550863,0.9886377156454491
AdpG_00627-3,0.01837001784651993,0.9816299821534801
AdpG_00628-1,0.07894705532421178,0.9210529446757882
AdpG_00628-2,0.14505651397977395,0.8549434860202261
AdpG_00628-3,0.04472932778108269,0.9552706722189173
AdpG_00629-1,0.09615110053539559,0.9038488994646044
AdpG_00629-2,0.08152885187388459,0.9184711481261154
AdpG_00629-3,0.08087447947650209,0.9191255205234979
AdpG_00630-1,0.10559190957763236,0.8944080904223677
AdpG_00630-2,0.09709101725163594,0.9029089827483641
AdpG_00630-3,0.10368828078524688,0.8963117192147532
AdpG_00631-1,0.008048780487804878,0.9919512195121951
AdpG_00631-2,0.1874598453301606,0.8125401546698394
AdpG_00631-3,0.17225461035098155,0.8277453896490184
AdpG_00632-1,0.06816775728732898,0.9318322427126711
AdpG_00632-2,0.22059488399762048,0.7794051160023795
AdpG_00632-3,0.18057703747769185,0.8194229625223082
AdpG_00633-1,0.0585901249256395,0.9414098750743605
AdpG_00633-2,0.06554431885782272,0.9344556811421773
AdpG_00633-3,0.09366448542534206,0.9063355145746579
AdpG_00634-1,0.11375966686496133,0.8862403331350387
AdpG_00634-2,0.0923140987507436,0.9076859012492564
AdpG_00634-3,0.12069601427721595,0.879303985722784
AdpG_00635-1,0.07017846519928614,0.9298215348007138
AdpG_00635-2,0.08133254015466984,0.9186674598453302
AdpG_00635-3,0.05336704342653183,0.9466329565734681
AdpG_00636-1,0.1693694229625223,0.8306305770374777
AdpG_00636-2,0.0448720999405116,0.9551279000594884
AdpG_00636-3,0.06605591909577632,0.9339440809042237
AdpG_00637-1,0.026162998215348007,0.973837001784652
AdpG_00637-2,0.02007733491969066,0.9799226650803093
AdpG_00637-3,0.019625223081499107,0.980374776918501
AdpG_00638-1,0.033414634146341465,0.9665853658536585
AdpG_00638-2,0.10792980368828078,0.8920701963117192
AdpG_00638-3,0.10835217132659132,0.8916478286734086
AdpG_00639-1,0.03795954788816181,0.9620404521118382
AdpG_00639-2,0.03868530636525878,0.9613146936347412
AdpG_00639-3,0.046055919095776325,0.9539440809042237
AdpG_00640-1,0.022403331350386673,0.9775966686496134
AdpG_00640-2,0.09225461035098156,0.9077453896490184
AdpG_00640-3,0.006847114812611541,0.9931528851873884
AdpG_00641-1,0.03260559190957763,0.9673944080904223
AdpG_00641-2,0.031041046995835812,0.9689589530041642
AdpG_00641-3,0.034544913741820345,0.9654550862581797
AdpG_00642-1,0.0282034503271862,0.9717965496728138
AdpG_00642-2,0.02254015466983938,0.9774598453301606
AdpG_00642-3,0.0148720999405116,0.9851279000594884
AdpG_00643-1,0.0939797739440809,0.9060202260559191
AdpG_00643-2,0.07170731707317073,0.9282926829268293
AdpG_00643-3,0.005133848899464604,0.9948661511005354
AdpG_00644-1,0.03022010707911957,0.9697798929208804
AdpG_00644-2,0.036216537775133846,0.9637834622248661
AdpG_00644-3,0.06720404521118382,0.9327959547888162
AdpG_00645-1,0.030303390838786436,0.9696966091612136
AdpG_00645-2,0.02237358715050565,0.9776264128494944
AdpG_00645-3,0.04407495538370018,0.9559250446162998
AdpG_00646-1,0.10798334324806663,0.8920166567519334
AdpG_00646-2,0.014931588340273647,0.9850684116597264
AdpG_00646-3,0.016097560975609757,0.9839024390243902
AdpG_00647-1,0.0285901249256395,0.9714098750743605
AdpG_00647-2,0.03232004759071981,0.9676799524092802
AdpG_00647-3,0.08868530636525877,0.9113146936347413
AdpG_00648-1,0.15208209399167164,0.8479179060083284
AdpG_00648-2,0.15584176085663295,0.8441582391433671
AdpG_00648-3,0.12010707911957168,0.8798929208804284
AdpG_00649-1,0.021624033313503866,0.9783759666864962
AdpG_00649-2,0.07518143961927425,0.9248185603807257
AdpG_00649-3,0.06558001189767995,0.9344199881023201
AdpG_00650-1,0.2459964306960143,0.7540035693039857
AdpG_00650-2,0.2433313503866746,0.7566686496133254
AdpG_00650-3,0.26275431290898277,0.7372456870910172
AdpG_00651-1,0.039762046400951816,0.9602379535990482
AdpG_00651-2,0.06079714455681142,0.9392028554431886
AdpG_00651-3,0.05390838786436645,0.9460916121356335
AdpG_00652-1,0.020202260559190957,0.9797977394408091
AdpG_00652-2,0.045568114217727544,0.9544318857822724
AdpG_00652-3,0.13827483640690066,0.8617251635930994
AdpG_00653-1,0.1019155264723379,0.8980844735276621
AdpG_00653-2,0.13609161213563356,0.8639083878643664
AdpG_00653-3,0.13763831052944675,0.8623616894705532
AdpG_00654-1,0.1135990481856038,0.8864009518143962
AdpG_00654-2,0.08798929208804283,0.9120107079119572
AdpG_00654-3,0.08552647233789411,0.9144735276621059
AdpG_00655-1,0.0416656751933373,0.9583343248066627
AdpG_00655-2,0.0425639500297442,0.9574360499702558
AdpG_00655-3,0.03851873884592504,0.961481261154075
AdpG_00656-1,0.03906603212373587,0.9609339678762642
AdpG_00656-2,0.032968471148126115,0.9670315288518739
AdpG_00656-3,0.02314098750743605,0.9768590124925639
AdpG_00657-1,0.18648423557406305,0.813515764425937
AdpG_00657-2,0.1729565734681737,0.8270434265318263
AdpG_00657-3,0.20905413444378346,0.7909458655562165
AdpG_00658-1,0.06490184414039263,0.9350981558596074
AdpG_00658-2,0.007763236168947056,0.992236763831053
AdpG_00658-3,0.020993456276026175,0.9790065437239738
AdpG_00659-1,0.051017251635930995,0.948982748364069
AdpG_00659-2,0.07048185603807258,0.9295181439619274
AdpG_00659-3,0.07972040452111838,0.9202795954788816
AdpG_00660-1,0.12506841165972635,0.8749315883402736
AdpG_00660-2,0.1702379535990482,0.8297620464009519
AdpG_00660-3,0.12001784651992861,0.8799821534800714
AdpG_00661-1,0.20816180844735277,0.7918381915526472
AdpG_00661-2,0.18626412849494348,0.8137358715050566
AdpG_00661-3,0.07412254610350981,0.9258774538964902
AdpG_00662-1,0.010951814396192742,0.9890481856038073
AdpG_00662-2,0.09145746579417013,0.9085425342058299
AdpG_00662-3,0.06605591909577632,0.9339440809042237
AdpG_00663-1,0.02854253420582986,0.9714574657941701
AdpG_00663-2,0.041814396192742416,0.9581856038072576
AdpG_00663-3,0.04643069601427722,0.9535693039857228
AdpG_00664-1,0.052867340868530635,0.9471326591314694
AdpG_00664-2,0.04266508030933968,0.9573349196906603
AdpG_00664-3,0.037888161808447354,0.9621118381915527
AdpG_00665-1,0.24682926829268292,0.7531707317073171
AdpG_00665-2,0.20775728732897086,0.7922427126710292
AdpG_00665-3,0.1489470553242118,0.8510529446757882
AdpG_00666-1,0.12361689470553242,0.8763831052944676
AdpG_00666-2,0.013688280785246877,0.9863117192147531
AdpG_00666-3,0.023004164187983345,0.9769958358120167
AdpG_00667-1,0.08831052944675788,0.9116894705532421
AdpG_00667-2,0.10734681737061273,0.8926531826293873
AdpG_00667-3,0.0002379535990481856,0.9997620464009518
AdpG_00668-1,0.07697798929208804,0.9230220107079119
AdpG_00668-2,0.03167162403331351,0.9683283759666865
AdpG_00668-3,0.030196311719214754,0.9698036882807852
AdpG_00669-1,0.0028970850684116598,0.9971029149315883
AdpG_00669-2,0.05092801903628792,0.949071980963712
AdpG_00669-3,0.14854253420582986,0.8514574657941701
AdpG_00670-1,0.013533610945865556,0.9864663890541344
AdpG_00670-2,0.019797739440809044,0.9802022605591909
AdpG_00670-3,0.025603807257584772,0.9743961927424152
AdpG_00671-1,0.054170136823319455,0.9458298631766805
AdpG_00671-2,0.12056513979773945,0.8794348602022606
AdpG_00671-3,0.10131469363474123,0.8986853063652588
AdpG_00672-1,0.08260559190957763,0.9173944080904224
AdpG_00672-2,0.13034503271861986,0.8696549672813801
AdpG_00672-3,0.07207614515169541,0.9279238548483046
AdpG_00673-1,0.011201665675193337,0.9887983343248067
AdpG_00673-2,0.014824509220701963,0.985175490779298
AdpG_00673-3,0.0567935752528257,0.9432064247471743
AdpG_00674-1,0.016811421772754312,0.9831885782272457
AdpG_00674-2,0.02123140987507436,0.9787685901249257
AdpG_00674-3,0.022682926829268292,0.9773170731707317
AdpG_00675-1,0.13993456276026175,0.8600654372397383
AdpG_00675-2,0.11399762046400952,0.8860023795359905
AdpG_00675-3,0.03034503271861987,0.9696549672813801
AdpG_00676-1,0.06452706722189173,0.9354729327781083
AdpG_00676-2,0.03161808447352766,0.9683819155264723
AdpG_00676-3,0.049696609161213566,0.9503033908387865
AdpG_00677-1,0.13698988697204045,0.8630101130279595
AdpG_00677-2,0.17582986317668053,0.8241701368233194
AdpG_00677-3,0.18120761451516953,0.8187923854848305
AdpG_00678-1,0.20528851873884593,0.7947114812611541
AdpG_00678-2,0.2149851279000595,0.7850148720999405
AdpG_00678-3,0.13682331945270673,0.8631766805472932
AdpG_00679-1,0.0013979773944080905,0.9986020226055919
AdpG_00679-2,0.001885782272456871,0.9981142177275432
AdpG_00679-3,0.0011957168352171327,0.9988042831647829
AdpG_00680-1,0.19989292088042832,0.8001070791195717
AdpG_00680-2,0.015288518738845925,0.984711481261154
AdpG_00680-3,0.02251041046995836,0.9774895895300416
AdpG_00681-1,0.18124330755502677,0.8187566924449732
AdpG_00681-2,0.0064901844140392625,0.9935098155859607
AdpG_00681-3,0.013729922665080309,0.9862700773349197
AdpG_00682-1,0.12636525877453897,0.873634741225461
AdpG_00682-2,0.008899464604402142,0.9911005353955978
AdpG_00682-3,0.17187388459250447,0.8281261154074955
AdpG_00683-1,0.017096966091612136,0.9829030339083878
AdpG_00683-2,0.03981558596073766,0.9601844140392624
AdpG_00683-3,0.05067221891731112,0.9493277810826889
AdpG_00684-1,0.010345032718619869,0.9896549672813801
AdpG_00684-2,0.013135038667459846,0.9868649613325402
AdpG_00684-3,0.008935157644259369,0.9910648423557407
AdpG_00685-1,0.013456276026174895,0.9865437239738251
AdpG_00685-2,0.01723378941106484,0.9827662105889352
AdpG_00685-3,0.017965496728138013,0.982034503271862
AdpG_00686-1,0.00776918500892326,0.9922308149910768
AdpG_00686-2,0.015597858417608567,0.9844021415823915
AdpG_00686-3,0.013343248066627008,0.986656751933373
AdpG_00687-1,0.032111838191552645,0.9678881618084474
AdpG_00687-2,0.053069601427721595,0.9469303985722785
AdpG_00687-3,0.09107674003569304,0.908923259964307
AdpG_00688-1,0.09509220701963117,0.9049077929803688
AdpG_00688-2,0.07800713860797144,0.9219928613920285
AdpG_00688-3,0.11928019036287923,0.8807198096371207
AdpG_00689-1,0.04998810232004759,0.9500118976799524
AdpG_00689-2,0.03399167162403331,0.9660083283759667
AdpG_00689-3,0.016014277215942892,0.9839857227840572
AdpG_00690-1,0.09659726353361095,0.903402736466389
AdpG_00690-2,0.010963712076145151,0.9890362879238549
AdpG_00690-3,0.03199286139202855,0.9680071386079715
AdpG_00691-1,0.14261154074955384,0.8573884592504462
AdpG_00691-2,0.1557822724568709,0.8442177275431291
AdpG_00691-3,0.05731707317073171,0.9426829268292682
AdpG_00692-1,0.07215942891136229,0.9278405710886377
AdpG_00692-2,0.023426531826293874,0.9765734681737062
AdpG_00692-3,0.03229625223081499,0.967703747769185
AdpG_00693-1,0.06585365853658537,0.9341463414634146
AdpG_00693-2,0.08069006543723974,0.9193099345627602
AdpG_00693-3,0.03540749553837002,0.96459250446163
AdpG_00694-1,0.10261748958953004,0.89738251041047
AdpG_00694-2,0.020226055919095775,0.9797739440809042
AdpG_00694-3,0.019107674003569303,0.9808923259964307
AdpG_00695-1,0.0278227245687091,0.972177275431291
AdpG_00695-2,0.01941106484235574,0.9805889351576442
AdpG_00695-3,0.04238548483045806,0.957614515169542
AdpG_00696-1,0.02061867935752528,0.9793813206424747
AdpG_00696-2,0.129476502082094,0.870523497917906
AdpG_00696-3,0.06066627007733492,0.9393337299226651
AdpG_00697-1,0.258750743604997,0.741249256395003
AdpG_00697-2,0.23891731112433076,0.7610826888756692
AdpG_00697-3,0.23597263533610946,0.7640273646638905
AdpG_00698-1,0.08008923259964307,0.9199107674003569
AdpG_00698-2,0.12022605591909577,0.8797739440809043
AdpG_00698-3,0.17490779298036882,0.8250922070196312
AdpG_00699-1,0.10131469363474123,0.8986853063652588
AdpG_00699-2,0.05580606781677573,0.9441939321832242
AdpG_00699-3,0.09540749553837002,0.90459250446163
AdpG_00700-1,0.10456276026174896,0.8954372397382511
AdpG_00700-2,0.08901844140392623,0.9109815585960738
AdpG_00700-3,0.1295835812016657,0.8704164187983343
AdpG_00701-1,0.007150505651397978,0.992849494348602
AdpG_00701-2,0.0398750743604997,0.9601249256395002
AdpG_00701-3,0.024866151100535396,0.9751338488994646
AdpG_00702-1,0.2020701963117192,0.7979298036882808
AdpG_00702-2,0.24901249256395003,0.7509875074360499
AdpG_00702-3,0.12891731112433075,0.8710826888756693
AdpG_00703-1,0.016264128494943485,0.9837358715050565
AdpG_00703-2,0.01876859012492564,0.9812314098750744
AdpG_00703-3,0.03444378346222487,0.9655562165377751
AdpG_00704-1,0.03849494348602023,0.9615050565139798
AdpG_00704-2,0.03331350386674598,0.966686496133254
AdpG_00704-3,0.030606781677572872,0.9693932183224271
AdpG_00705-1,0.009405116002379536,0.9905948839976204
AdpG_00705-2,0.03221296847114813,0.9677870315288519
AdpG_00705-3,0.013057703747769185,0.9869422962522308
AdpG_00706-1,0.11734086853063652,0.8826591314693635
AdpG_00706-2,0.09249851279000595,0.907501487209994
AdpG_00706-3,0.06104699583581202,0.938953004164188
AdpG_00707-1,0.026519928613920284,0.9734800713860797
AdpG_00707-2,0.10032123735871505,0.899678762641285
AdpG_00707-3,0.04685901249256395,0.953140987507436
AdpG_00708-1,0.012254610350981559,0.9877453896490185
AdpG_00708-2,0.018048780487804877,0.9819512195121951
AdpG_00708-3,0.027697798929208803,0.9723022010707912
AdpG_00709-1,0.21140392623438428,0.7885960737656157
AdpG_00709-2,0.12219512195121951,0.8778048780487805
AdpG_00709-3,0.09556811421772754,0.9044318857822724
AdpG_00710-1,0.09363474122546103,0.906365258774539
AdpG_00710-2,0.14390243902439023,0.8560975609756097
AdpG_00710-3,0.05499107674003569,0.9450089232599643
AdpG_00711-1,0.04004164187983343,0.9599583581201666
AdpG_00711-2,0.07432480666270078,0.9256751933372992
AdpG_00711-3,0.15702558001189768,0.8429744199881023
AdpG_00712-1,0.00958953004164188,0.9904104699583581
AdpG_00712-2,0.009434860202260559,0.9905651397977394
AdpG_00712-3,0.1792385484830458,0.8207614515169542
AdpG_00713-1,0.025264723378941107,0.9747352766210589
AdpG_00713-2,0.07251041046995836,0.9274895895300417
AdpG_00713-3,0.019851279000594885,0.9801487209994051
AdpG_00714-1,0.23446162998215347,0.7655383700178465
AdpG_00714-2,0.1870672218917311,0.8129327781082689
AdpG_00714-3,0.13063057703747769,0.8693694229625223
AdpG_00715-1,0.12524687685901248,0.8747531231409875
AdpG_00715-2,0.12891136228435454,0.8710886377156455
AdpG_00715-3,0.07365853658536585,0.9263414634146342
AdpG_00716-1,0.04739440809042237,0.9526055919095776
AdpG_00716-2,0.1625698988697204,0.8374301011302796
AdpG_00716-3,0.11145746579417014,0.8885425342058298
AdpG_00717-1,0.11608566329565735,0.8839143367043426
AdpG_00717-2,0.023676383105294466,0.9763236168947055
AdpG_00717-3,0.014782867340868531,0.9852171326591315
AdpG_00718-1,0.06439619274241523,0.9356038072575847
AdpG_00718-2,0.05953004164187983,0.9404699583581202
AdpG_00718-3,0.05657941701368233,0.9434205829863177
AdpG_00719-1,0.03456276026174896,0.965437239738251
AdpG_00719-2,0.11791790600832838,0.8820820939916716
AdpG_00719-3,0.03172516359309935,0.9682748364069007
AdpG_00720-1,0.02494943486020226,0.9750505651397977
AdpG_00720-2,0.01414039262343843,0.9858596073765615
AdpG_00720-3,0.04378346222486615,0.9562165377751338
AdpG_00721-1,0.11095181439619274,0.8890481856038073
AdpG_00721-2,0.13173111243307556,0.8682688875669244
AdpG_00721-3,0.15182034503271863,0.8481796549672813
AdpG_00722-1,0.02124330755502677,0.9787566924449732
AdpG_00722-2,0.014854253420582986,0.985145746579417
AdpG_00722-3,0.08263533610945865,0.9173646638905414
AdpG_00723-1,0.023801308744794764,0.9761986912552052
AdpG_00723-2,0.05144556811421773,0.9485544318857823
AdpG_00723-3,0.004854253420582986,0.995145746579417
AdpG_00724-1,0.02162998215348007,0.9783700178465199
AdpG_00724-2,0.01574657941701368,0.9842534205829864
AdpG_00724-3,0.006900654372397383,0.9930993456276026
AdpG_00725-1,0.05251041046995836,0.9474895895300417
AdpG_00725-2,0.03207614515169542,0.9679238548483046
AdpG_00725-3,0.04280190362879239,0.9571980963712076
AdpG_00726-1,0.022992266508030934,0.9770077334919691
AdpG_00726-2,0.04850089232599643,0.9514991076740036
AdpG_00726-3,0.07585960737656157,0.9241403926234384
AdpG_00727-1,0.02945270672218917,0.9705472932778109
AdpG_00727-2,0.033604997025580015,0.9663950029744199
AdpG_00727-3,0.024533016061867936,0.975466983938132
AdpG_00728-1,0.06348007138607971,0.9365199286139203
AdpG_00728-2,0.02687091017251636,0.9731290898274836
AdpG_00728-3,0.09047590719809637,0.9095240928019036
AdpG_00729-1,0.040321237358715054,0.9596787626412849
AdpG_00729-2,0.03092207019631172,0.9690779298036882
AdpG_00729-3,0.02017846519928614,0.9798215348007139
AdpG_00730-1,0.1597441998810232,0.8402558001189768
AdpG_00730-2,0.004003569303985723,0.9959964306960143
AdpG_00730-3,0.025603807257584772,0.9743961927424152
AdpG_00731-1,0.03377751338488995,0.96622248661511
AdpG_00731-2,0.05908387864366448,0.9409161213563355
AdpG_00731-3,0.03903628792385485,0.9609637120761452
AdpG_00732-1,0.003515764425936942,0.9964842355740631
AdpG_00732-2,0.18467578822129685,0.8153242117787032
AdpG_00732-3,0.0047471743010113025,0.9952528256989887
AdpG_00733-1,0.05183224271267103,0.9481677572873289
AdpG_00733-2,0.03612730517549078,0.9638726948245092
AdpG_00733-3,0.016067816775728733,0.9839321832242712
AdpG_00734-1,0.09355740630577038,0.9064425936942296
AdpG_00734-2,0.02257584770969661,0.9774241522903034
AdpG_00734-3,0.03206424747174301,0.967935752528257
AdpG_00735-1,0.04521713265913147,0.9547828673408685
AdpG_00735-2,0.037900059488399765,0.9620999405116002
AdpG_00735-3,0.03977989292088043,0.9602201070791195
AdpG_00736-1,0.019779892920880428,0.9802201070791196
AdpG_00736-2,0.05886377156454491,0.9411362284354551
AdpG_00736-3,0.08029744199881023,0.9197025580011897
AdpG_00737-1,0.0538429506246282,0.9461570493753718
AdpG_00737-2,0.10005948839976204,0.8999405116002379
AdpG_00737-3,0.2038310529446758,0.7961689470553241
AdpG_00738-1,0.057406305770374776,0.9425936942296252
AdpG_00738-2,0.06033313503866746,0.9396668649613326
AdpG_00738-3,0.013664485425342059,0.986335514574658
AdpG_00739-1,0.043950029744199884,0.9560499702558001
AdpG_00739-2,0.03074360499702558,0.9692563950029744
AdpG_00739-3,0.0470553242117787,0.9529446757882213
AdpG_00740-1,0.18830458060678168,0.8116954193932183
AdpG_00740-2,0.09006543723973826,0.9099345627602617
AdpG_00740-3,0.049006543723973825,0.9509934562760262
AdpG_00741-1,0.010606781677572874,0.9893932183224271
AdpG_00741-2,0.008429506246281976,0.991570493753718
AdpG_00741-3,0.008375966686496133,0.9916240333135039
AdpG_00742-1,0.019351576442593693,0.9806484235574063
AdpG_00742-2,0.01125520523497918,0.9887447947650209
AdpG_00742-3,0.01702558001189768,0.9829744199881023
AdpG_00743-1,0.052367638310529444,0.9476323616894705
AdpG_00743-2,0.06443188578227246,0.9355681142177276
AdpG_00743-3,0.06206424747174301,0.937935752528257
AdpG_00744-1,0.0682034503271862,0.9317965496728138
AdpG_00744-2,0.07120761451516955,0.9287923854848305
AdpG_00744-3,0.07485425342058298,0.9251457465794171
AdpG_00745-1,0.007739440809042237,0.9922605591909578
AdpG_00745-2,0.016531826293872696,0.9834681737061273
AdpG_00745-3,0.01611540749553837,0.9838845925044616
AdpG_00746-1,0.04710886377156454,0.9528911362284355
AdpG_00746-2,0.03289708506841166,0.9671029149315884
AdpG_00746-3,0.028494943486020226,0.9715050565139798
AdpG_00747-1,0.04165972635336109,0.9583402736466389
AdpG_00747-2,0.07744794765020821,0.9225520523497918
AdpG_00747-3,0.04439024390243902,0.9556097560975609
AdpG_00748-1,0.1974301011302796,0.8025698988697204
AdpG_00748-2,0.14039857227840571,0.8596014277215943
